state_code,year,race,origin,sex,age_group,population,is_projection
SD,2023,black,non-hisp,m,10-14,678,0
SD,2023,black,non-hisp,f,10-14,678,0
SD,2023,black,non-hisp,m,15-19,678,0
SD,2023,black,non-hisp,f,15-19,678,0
SD,2023,black,non-hisp,m,20-24,699,0
SD,2023,black,non-hisp,f,20-24,699,0
SD,2023,black,non-hisp,m,25-29,741,0
SD,2023,black,non-hisp,f,25-29,741,0
SD,2023,black,non-hisp,m,30-34,741,0
SD,2023,black,non-hisp,f,30-34,741,0
SD,2023,black,non-hisp,m,35-39,720,0
SD,2023,black,non-hisp,f,35-39,720,0
SD,2023,black,non-hisp,m,40-44,667,0
SD,2023,black,non-hisp,f,40-44,667,0
SD,2023,black,non-hisp,m,45-49,636,0
SD,2023,black,non-hisp,f,45-49,636,0
SD,2023,black,non-hisp,m,50-54,678,0
SD,2023,black,non-hisp,f,50-54,678,0
SD,2023,black,non-hisp,m,55-59,710,0
SD,2023,black,non-hisp,f,55-59,710,0
SD,2023,black,non-hisp,m,60-64,678,0
SD,2023,black,non-hisp,f,60-64,678,0
SD,2023,black,non-hisp,m,65-69,572,0
SD,2023,black,non-hisp,f,65-69,572,0
SD,2023,black,non-hisp,m,70-74,477,0
SD,2023,black,non-hisp,f,70-74,477,0
SD,2023,black,non-hisp,m,75-79,339,0
SD,2023,black,non-hisp,f,75-79,339,0
SD,2023,black,non-hisp,m,80-84,169,0
SD,2023,black,non-hisp,f,80-84,254,0
SD,2023,black,non-hisp,m,85+,178,0
SD,2023,black,non-hisp,f,85+,267,0
SD,2023,asian,non-hisp,m,0-4,403,0
SD,2023,asian,non-hisp,f,0-4,403,0
SD,2023,asian,non-hisp,m,5-9,416,0
SD,2023,asian,non-hisp,f,5-9,416,0
SD,2023,asian,non-hisp,m,10-14,444,0
SD,2023,asian,non-hisp,f,10-14,444,0
SD,2023,asian,non-hisp,m,15-19,444,0
SD,2023,asian,non-hisp,f,15-19,444,0
SD,2023,asian,non-hisp,m,20-24,458,0
SD,2023,asian,non-hisp,f,20-24,458,0
SD,2023,asian,non-hisp,m,25-29,486,0
SD,2023,asian,non-hisp,f,25-29,486,0
SD,2023,asian,non-hisp,m,30-34,486,0
SD,2023,asian,non-hisp,f,30-34,486,0
SD,2023,asian,non-hisp,m,35-39,472,0
SD,2023,asian,non-hisp,f,35-39,472,0
SD,2023,asian,non-hisp,m,40-44,437,0
SD,2023,asian,non-hisp,f,40-44,437,0
SD,2023,asian,non-hisp,m,45-49,416,0
SD,2023,asian,non-hisp,f,45-49,416,0
SD,2023,asian,non-hisp,m,50-54,444,0
SD,2023,asian,non-hisp,f,50-54,444,0
SD,2023,asian,non-hisp,m,55-59,465,0
SD,2023,asian,non-hisp,f,55-59,465,0
SD,2023,asian,non-hisp,m,60-64,444,0
SD,2023,asian,non-hisp,f,60-64,444,0
SD,2023,asian,non-hisp,m,65-69,375,0
SD,2023,asian,non-hisp,f,65-69,375,0
SD,2023,asian,non-hisp,m,70-74,312,0
SD,2023,asian,non-hisp,f,70-74,312,0
SD,2023,asian,non-hisp,m,75-79,222,0
SD,2023,asian,non-hisp,f,75-79,222,0
SD,2023,asian,non-hisp,m,80-84,111,0
SD,2023,asian,non-hisp,f,80-84,167,0
SD,2023,asian,non-hisp,m,85+,117,0
SD,2023,asian,non-hisp,f,85+,175,0
SD,2023,other,non-hisp,m,0-4,3127,0
SD,2023,other,non-hisp,f,0-4,3127,0
SD,2023,other,non-hisp,m,5-9,3235,0
SD,2023,other,non-hisp,f,5-9,3235,0
SD,2023,other,non-hisp,m,10-14,3450,0
SD,2023,other,non-hisp,f,10-14,3450,0
SD,2023,other,non-hisp,m,15-19,3450,0
SD,2023,other,non-hisp,f,15-19,3450,0
SD,2023,other,non-hisp,m,20-24,3558,0
SD,2023,other,non-hisp,f,20-24,3558,0
SD,2023,other,non-hisp,m,25-29,3774,0
SD,2023,other,non-hisp,f,25-29,3774,0
SD,2023,other,non-hisp,m,30-34,3774,0
SD,2023,other,non-hisp,f,30-34,3774,0
SD,2023,other,non-hisp,m,35-39,3666,0
SD,2023,other,non-hisp,f,35-39,3666,0
SD,2023,other,non-hisp,m,40-44,3397,0
SD,2023,other,non-hisp,f,40-44,3397,0
SD,2023,other,non-hisp,m,45-49,3235,0
SD,2023,other,non-hisp,f,45-49,3235,0
SD,2023,other,non-hisp,m,50-54,3450,0
SD,2023,other,non-hisp,f,50-54,3450,0
SD,2023,other,non-hisp,m,55-59,3612,0
SD,2023,other,non-hisp,f,55-59,3612,0
SD,2023,other,non-hisp,m,60-64,3450,0
SD,2023,other,non-hisp,f,60-64,3450,0
SD,2023,other,non-hisp,m,65-69,2911,0
SD,2023,other,non-hisp,f,65-69,2911,0
SD,2023,other,non-hisp,m,70-74,2426,0
SD,2023,other,non-hisp,f,70-74,2426,0
SD,2023,other,non-hisp,m,75-79,1725,0
SD,2023,other,non-hisp,f,75-79,1725,0
SD,2023,other,non-hisp,m,80-84,863,0
SD,2023,other,non-hisp,f,80-84,1294,0
SD,2023,other,non-hisp,m,85+,906,0
SD,2023,other,non-hisp,f,85+,1359,0
SD,2023,white,hisp,m,0-4,283,0
SD,2023,white,hisp,f,0-4,283,0
SD,2023,white,hisp,m,5-9,293,0
SD,2023,white,hisp,f,5-9,293,0
SD,2023,white,hisp,m,10-14,313,0
SD,2023,white,hisp,f,10-14,313,0
SD,2023,white,hisp,m,15-19,313,0
SD,2023,white,hisp,f,15-19,313,0
SD,2023,white,hisp,m,20-24,323,0
SD,2023,white,hisp,f,20-24,323,0
SD,2023,white,hisp,m,25-29,342,0
SD,2023,white,hisp,f,25-29,342,0
SD,2023,white,hisp,m,30-34,342,0
SD,2023,white,hisp,f,30-34,342,0
SD,2023,white,hisp,m,35-39,332,0
SD,2023,white,hisp,f,35-39,332,0
SD,2023,white,hisp,m,40-44,308,0
SD,2023,white,hisp,f,40-44,308,0
SD,2023,white,hisp,m,45-49,293,0
SD,2023,white,hisp,f,45-49,293,0
SD,2023,white,hisp,m,50-54,313,0
SD,2023,white,hisp,f,50-54,313,0
SD,2023,white,hisp,m,55-59,327,0
SD,2023,white,hisp,f,55-59,327,0
SD,2023,white,hisp,m,60-64,313,0
SD,2023,white,hisp,f,60-64,313,0
SD,2023,white,hisp,m,65-69,264,0
SD,2023,white,hisp,f,65-69,264,0
SD,2023,white,hisp,m,70-74,220,0
SD,2023,white,hisp,f,70-74,220,0
SD,2023,white,hisp,m,75-79,156,0
SD,2023,white,hisp,f,75-79,156,0
SD,2023,white,hisp,m,80-84,78,0
SD,2023,white,hisp,f,80-84,117,0
SD,2023,white,hisp,m,85+,82,0
SD,2023,white,hisp,f,85+,123,0
SD,2023,black,hisp,m,0-4,45,0
SD,2023,black,hisp,f,0-4,45,0
SD,2023,black,hisp,m,5-9,46,0
SD,2023,black,hisp,f,5-9,46,0
SD,2023,black,hisp,m,10-14,49,0
SD,2023,black,hisp,f,10-14,49,0
SD,2023,black,hisp,m,15-19,49,0
SD,2023,black,hisp,f,15-19,49,0
SD,2023,black,hisp,m,20-24,51,0
SD,2023,black,hisp,f,20-24,51,0
SD,2023,black,hisp,m,25-29,54,0
SD,2023,black,hisp,f,25-29,54,0
SD,2023,black,hisp,m,30-34,54,0
SD,2023,black,hisp,f,30-34,54,0
SD,2023,black,hisp,m,35-39,53,0
SD,2023,black,hisp,f,35-39,53,0
SD,2023,black,hisp,m,40-44,49,0
SD,2023,black,hisp,f,40-44,49,0
SD,2023,black,hisp,m,45-49,46,0
SD,2023,black,hisp,f,45-49,46,0
SD,2023,black,hisp,m,50-54,49,0
SD,2023,black,hisp,f,50-54,49,0
SD,2023,black,hisp,m,55-59,52,0
SD,2023,black,hisp,f,55-59,52,0
SD,2023,black,hisp,m,60-64,49,0
SD,2023,black,hisp,f,60-64,49,0
SD,2023,black,hisp,m,65-69,42,0
SD,2023,black,hisp,f,65-69,42,0
SD,2023,black,hisp,m,70-74,35,0
SD,2023,black,hisp,f,70-74,35,0
SD,2023,black,hisp,m,75-79,25,0
SD,2023,black,hisp,f,75-79,25,0
SD,2023,black,hisp,m,80-84,12,0
SD,2023,black,hisp,f,80-84,19,0
SD,2023,black,hisp,m,85+,13,0
SD,2023,black,hisp,f,85+,19,0
SD,2023,asian,hisp,m,0-4,3,0
SD,2023,asian,hisp,f,0-4,3,0
SD,2023,asian,hisp,m,5-9,4,0
SD,2023,asian,hisp,f,5-9,4,0
SD,2023,asian,hisp,m,10-14,4,0
SD,2023,asian,hisp,f,10-14,4,0
SD,2023,asian,hisp,m,15-19,4,0
SD,2023,asian,hisp,f,15-19,4,0
SD,2023,asian,hisp,m,20-24,4,0
SD,2023,asian,hisp,f,20-24,4,0
SD,2023,asian,hisp,m,25-29,4,0
SD,2023,asian,hisp,f,25-29,4,0
SD,2023,asian,hisp,m,30-34,4,0
SD,2023,asian,hisp,f,30-34,4,0
SD,2023,asian,hisp,m,35-39,4,0
SD,2023,asian,hisp,f,35-39,4,0
SD,2023,asian,hisp,m,40-44,4,0
SD,2023,asian,hisp,f,40-44,4,0
SD,2023,asian,hisp,m,45-49,4,0
SD,2023,asian,hisp,f,45-49,4,0
SD,2023,asian,hisp,m,50-54,4,0
SD,2023,asian,hisp,f,50-54,4,0
SD,2023,asian,hisp,m,55-59,4,0
SD,2023,asian,hisp,f,55-59,4,0
SD,2023,asian,hisp,m,60-64,4,0
SD,2023,asian,hisp,f,60-64,4,0
SD,2023,asian,hisp,m,65-69,3,0
SD,2023,asian,hisp,f,65-69,3,0
SD,2023,asian,hisp,m,70-74,3,0
SD,2023,asian,hisp,f,70-74,3,0
SD,2023,asian,hisp,m,75-79,2,0
SD,2023,asian,hisp,f,75-79,2,0
SD,2023,asian,hisp,m,80-84,1,0
SD,2023,asian,hisp,f,80-84,1,0
SD,2023,asian,hisp,m,85+,1,0
SD,2023,asian,hisp,f,85+,1,0
SD,2023,other,hisp,m,0-4,1017,0
SD,2023,other,hisp,f,0-4,1017,0
SD,2023,other,hisp,m,5-9,1052,0
SD,2023,other,hisp,f,5-9,1052,0
SD,2023,other,hisp,m,10-14,1123,0
SD,2023,other,hisp,f,10-14,1123,0
SD,2023,other,hisp,m,15-19,1123,0
SD,2023,other,hisp,f,15-19,1123,0
SD,2023,other,hisp,m,20-24,1158,0
SD,2023,other,hisp,f,20-24,1158,0
SD,2023,other,hisp,m,25-29,1228,0
SD,2023,other,hisp,f,25-29,1228,0
SD,2023,other,hisp,m,30-34,1228,0
SD,2023,other,hisp,f,30-34,1228,0
SD,2023,other,hisp,m,35-39,1193,0
SD,2023,other,hisp,f,35-39,1193,0
SD,2023,other,hisp,m,40-44,1105,0
SD,2023,other,hisp,f,40-44,1105,0
SD,2023,other,hisp,m,45-49,1052,0
SD,2023,other,hisp,f,45-49,1052,0
SD,2023,other,hisp,m,50-54,1123,0
SD,2023,other,hisp,f,50-54,1123,0
SD,2023,other,hisp,m,55-59,1175,0
SD,2023,other,hisp,f,55-59,1175,0
SD,2023,other,hisp,m,60-64,1123,0
SD,2023,other,hisp,f,60-64,1123,0
SD,2023,other,hisp,m,65-69,947,0
SD,2023,other,hisp,f,65-69,947,0
SD,2023,other,hisp,m,70-74,789,0
SD,2023,other,hisp,f,70-74,789,0
SD,2023,other,hisp,m,75-79,561,0
SD,2023,other,hisp,f,75-79,561,0
SD,2023,other,hisp,m,80-84,281,0
SD,2023,other,hisp,f,80-84,421,0
SD,2023,other,hisp,m,85+,295,0
SD,2023,other,hisp,f,85+,442,0
TN,2023,white,non-hisp,m,0-4,146849,0
TN,2023,white,non-hisp,f,0-4,146849,0
TN,2023,white,non-hisp,m,5-9,151913,0
TN,2023,white,non-hisp,f,5-9,151913,0
TN,2023,white,non-hisp,m,10-14,162041,0
TN,2023,white,non-hisp,f,10-14,162041,0
TN,2023,white,non-hisp,m,15-19,162041,0
TN,2023,white,non-hisp,f,15-19,162041,0
TN,2023,white,non-hisp,m,20-24,167104,0
TN,2023,white,non-hisp,f,20-24,167104,0
TN,2023,white,non-hisp,m,25-29,177232,0
TN,2023,white,non-hisp,f,25-29,177232,0
TN,2023,white,non-hisp,m,30-34,177232,0
TN,2023,white,non-hisp,f,30-34,177232,0
TN,2023,white,non-hisp,m,35-39,172168,0
TN,2023,white,non-hisp,f,35-39,172168,0
TN,2023,white,non-hisp,m,40-44,159509,0
TN,2023,white,non-hisp,f,40-44,159509,0
TN,2023,white,non-hisp,m,45-49,151913,0
TN,2023,white,non-hisp,f,45-49,151913,0
TN,2023,white,non-hisp,m,50-54,162041,0
TN,2023,white,non-hisp,f,50-54,162041,0
TN,2023,white,non-hisp,m,55-59,169636,0
TN,2023,white,non-hisp,f,55-59,169636,0
TN,2023,white,non-hisp,m,60-64,162041,0
TN,2023,white,non-hisp,f,60-64,162041,0
TN,2023,white,non-hisp,m,65-69,136722,0
TN,2023,white,non-hisp,f,65-69,136722,0
TN,2023,white,non-hisp,m,70-74,113935,0
TN,2023,white,non-hisp,f,70-74,113935,0
TN,2023,white,non-hisp,m,75-79,81020,0
TN,2023,white,non-hisp,f,75-79,81020,0
TN,2023,white,non-hisp,m,80-84,40510,0
TN,2023,white,non-hisp,f,80-84,60765,0
TN,2023,white,non-hisp,m,85+,42536,0
TN,2023,white,non-hisp,f,85+,63803,0
TN,2023,black,non-hisp,m,0-4,31388,0
TN,2023,black,non-hisp,f,0-4,31388,0
TN,2023,black,non-hisp,m,5-9,32470,0
TN,2023,black,non-hisp,f,5-9,32470,0
TN,2023,black,non-hisp,m,10-14,34635,0
TN,2023,black,non-hisp,f,10-14,34635,0
TN,2023,black,non-hisp,m,15-19,34635,0
TN,2023,black,non-hisp,f,15-19,34635,0
TN,2023,black,non-hisp,m,20-24,35717,0
TN,2023,black,non-hisp,f,20-24,35717,0
TN,2023,black,non-hisp,m,25-29,37882,0
TN,2023,black,non-hisp,f,25-29,37882,0
TN,2023,black,non-hisp,m,30-34,37882,0
TN,2023,black,non-hisp,f,30-34,37882,0
TN,2023,black,non-hisp,m,35-39,36800,0
TN,2023,black,non-hisp,f,35-39,36800,0
TN,2023,black,non-hisp,m,40-44,34094,0
TN,2023,black,non-hisp,f,40-44,34094,0
TN,2023,black,non-hisp,m,45-49,32470,0
TN,2023,black,non-hisp,f,45-49,32470,0
TN,2023,black,non-hisp,m,50-54,34635,0
TN,2023,black,non-hisp,f,50-54,34635,0
TN,2023,black,non-hisp,m,55-59,36259,0
TN,2023,black,non-hisp,f,55-59,36259,0
TN,2023,black,non-hisp,m,60-64,34635,0
TN,2023,black,non-hisp,f,60-64,34635,0
TN,2023,black,non-hisp,m,65-69,29223,0
TN,2023,black,non-hisp,f,65-69,29223,0
TN,2023,black,non-hisp,m,70-74,24353,0
TN,2023,black,non-hisp,f,70-74,24353,0
TN,2023,black,non-hisp,m,75-79,17318,0
TN,2023,black,non-hisp,f,75-79,17318,0
TN,2023,black,non-hisp,m,80-84,8659,0
TN,2023,black,non-hisp,f,80-84,12988,0
TN,2023,black,non-hisp,m,85+,9092,0
TN,2023,black,non-hisp,f,85+,13638,0
TN,2023,asian,non-hisp,m,0-4,3731,0
TN,2023,asian,non-hisp,f,0-4,3731,0
TN,2023,asian,non-hisp,m,5-9,3859,0
TN,2023,asian,non-hisp,f,5-9,3859,0
TN,2023,asian,non-hisp,m,10-14,4117,0
TN,2023,asian,non-hisp,f,10-14,4117,0
TN,2023,asian,non-hisp,m,15-19,4117,0
TN,2023,asian,non-hisp,f,15-19,4117,0
TN,2023,asian,non-hisp,m,20-24,4245,0
TN,2023,asian,non-hisp,f,20-24,4245,0
TN,2023,asian,non-hisp,m,25-29,4503,0
TN,2023,asian,non-hisp,f,25-29,4503,0
TN,2023,asian,non-hisp,m,30-34,4503,0
TN,2023,asian,non-hisp,f,30-34,4503,0
TN,2023,asian,non-hisp,m,35-39,4374,0
TN,2023,asian,non-hisp,f,35-39,4374,0
TN,2023,asian,non-hisp,m,40-44,4052,0
TN,2023,asian,non-hisp,f,40-44,4052,0
TN,2023,asian,non-hisp,m,45-49,3859,0
TN,2023,asian,non-hisp,f,45-49,3859,0
TN,2023,asian,non-hisp,m,50-54,4117,0
TN,2023,asian,non-hisp,f,50-54,4117,0
TN,2023,asian,non-hisp,m,55-59,4310,0
TN,2023,asian,non-hisp,f,55-59,4310,0
TN,2023,asian,non-hisp,m,60-64,4117,0
TN,2023,asian,non-hisp,f,60-64,4117,0
TN,2023,asian,non-hisp,m,65-69,3473,0
TN,2023,asian,non-hisp,f,65-69,3473,0
TN,2023,asian,non-hisp,m,70-74,2895,0
TN,2023,asian,non-hisp,f,70-74,2895,0
TN,2023,asian,non-hisp,m,75-79,2058,0
TN,2023,asian,non-hisp,f,75-79,2058,0
TN,2023,asian,non-hisp,m,80-84,1029,0
TN,2023,asian,non-hisp,f,80-84,1544,0
TN,2023,asian,non-hisp,m,85+,1081,0
TN,2023,asian,non-hisp,f,85+,1621,0
TN,2023,other,non-hisp,m,0-4,9225,0
TN,2023,other,non-hisp,f,0-4,9225,0
TN,2023,other,non-hisp,m,5-9,9543,0
TN,2023,other,non-hisp,f,5-9,9543,0
TN,2023,other,non-hisp,m,10-14,10179,0
TN,2023,other,non-hisp,f,10-14,10179,0
TN,2023,other,non-hisp,m,15-19,10179,0
TN,2023,other,non-hisp,f,15-19,10179,0
TN,2023,other,non-hisp,m,20-24,10497,0
TN,2023,other,non-hisp,f,20-24,10497,0
TN,2023,other,non-hisp,m,25-29,11133,0
TN,2023,other,non-hisp,f,25-29,11133,0
TN,2023,other,non-hisp,m,30-34,11133,0
TN,2023,other,non-hisp,f,30-34,11133,0
TN,2023,other,non-hisp,m,35-39,10815,0
TN,2023,other,non-hisp,f,35-39,10815,0
TN,2023,other,non-hisp,m,40-44,10020,0
TN,2023,other,non-hisp,f,40-44,10020,0
TN,2023,other,non-hisp,m,45-49,9543,0
TN,2023,other,non-hisp,f,45-49,9543,0
TN,2023,other,non-hisp,m,50-54,10179,0
TN,2023,other,non-hisp,f,50-54,10179,0
TN,2023,other,non-hisp,m,55-59,10656,0
TN,2023,other,non-hisp,f,55-59,10656,0
TN,2023,other,non-hisp,m,60-64,10179,0
TN,2023,other,non-hisp,f,60-64,10179,0
TN,2023,other,non-hisp,m,65-69,8588,0
TN,2023,other,non-hisp,f,65-69,8588,0
TN,2023,other,non-hisp,m,70-74,7157,0
TN,2023,other,non-hisp,f,70-74,7157,0
TN,2023,other,non-hisp,m,75-79,5089,0
TN,2023,other,non-hisp,f,75-79,5089,0
TN,2023,other,non-hisp,m,80-84,2545,0
TN,2023,other,non-hisp,f,80-84,3817,0
TN,2023,other,non-hisp,m,85+,2672,0
TN,2023,other,non-hisp,f,85+,4008,0
TN,2023,white,hisp,m,0-4,2494,0
TN,2023,white,hisp,f,0-4,2494,0
TN,2023,white,hisp,m,5-9,2580,0
TN,2023,white,hisp,f,5-9,2580,0
TN,2023,white,hisp,m,10-14,2752,0
TN,2023,white,hisp,f,10-14,2752,0
TN,2023,white,hisp,m,15-19,2752,0
TN,2023,white,hisp,f,15-19,2752,0
TN,2023,white,hisp,m,20-24,2838,0
TN,2023,white,hisp,f,20-24,2838,0
TN,2023,white,hisp,m,25-29,3010,0
TN,2023,white,hisp,f,25-29,3010,0
TN,2023,white,hisp,m,30-34,3010,0
TN,2023,white,hisp,f,30-34,3010,0
TN,2023,white,hisp,m,35-39,2924,0
TN,2023,white,hisp,f,35-39,2924,0
TN,2023,white,hisp,m,40-44,2709,0
TN,2023,white,hisp,f,40-44,2709,0
TN,2023,white,hisp,m,45-49,2580,0
TN,2023,white,hisp,f,45-49,2580,0
TN,2023,white,hisp,m,50-54,2752,0
TN,2023,white,hisp,f,50-54,2752,0
TN,2023,white,hisp,m,55-59,2881,0
TN,2023,white,hisp,f,55-59,2881,0
TN,2023,white,hisp,m,60-64,2752,0
TN,2023,white,hisp,f,60-64,2752,0
TN,2023,white,hisp,m,65-69,2322,0
TN,2023,white,hisp,f,65-69,2322,0
TN,2023,white,hisp,m,70-74,1935,0
TN,2023,white,hisp,f,70-74,1935,0
TN,2023,white,hisp,m,75-79,1376,0
TN,2023,white,hisp,f,75-79,1376,0
TN,2023,white,hisp,m,80-84,688,0
TN,2023,white,hisp,f,80-84,1032,0
TN,2023,white,hisp,m,85+,722,0
TN,2023,white,hisp,f,85+,1083,0
TN,2023,black,hisp,m,0-4,206,0
TN,2023,black,hisp,f,0-4,206,0
TN,2023,black,hisp,m,5-9,213,0
TN,2023,black,hisp,f,5-9,213,0
TN,2023,black,hisp,m,10-14,227,0
TN,2023,black,hisp,f,10-14,227,0
TN,2023,black,hisp,m,15-19,227,0
TN,2023,black,hisp,f,15-19,227,0
TN,2023,black,hisp,m,20-24,234,0
TN,2023,black,hisp,f,20-24,234,0
TN,2023,black,hisp,m,25-29,248,0
TN,2023,black,hisp,f,25-29,248,0
TN,2023,black,hisp,m,30-34,248,0
TN,2023,black,hisp,f,30-34,248,0
TN,2023,black,hisp,m,35-39,241,0
TN,2023,black,hisp,f,35-39,241,0
TN,2023,black,hisp,m,40-44,224,0
TN,2023,black,hisp,f,40-44,224,0
TN,2023,black,hisp,m,45-49,213,0
TN,2023,black,hisp,f,45-49,213,0
TN,2023,black,hisp,m,50-54,227,0
TN,2023,black,hisp,f,50-54,227,0
TN,2023,black,hisp,m,55-59,238,0
TN,2023,black,hisp,f,55-59,238,0
TN,2023,black,hisp,m,60-64,227,0
TN,2023,black,hisp,f,60-64,227,0
TN,2023,black,hisp,m,65-69,192,0
TN,2023,black,hisp,f,65-69,192,0
TN,2023,black,hisp,m,70-74,160,0
TN,2023,black,hisp,f,70-74,160,0
TN,2023,black,hisp,m,75-79,114,0
TN,2023,black,hisp,f,75-79,114,0
TN,2023,black,hisp,m,80-84,57,0
TN,2023,black,hisp,f,80-84,85,0
TN,2023,black,hisp,m,85+,60,0
TN,2023,black,hisp,f,85+,89,0
TN,2023,asian,hisp,m,0-4,61,0
TN,2023,asian,hisp,f,0-4,61,0
TN,2023,asian,hisp,m,5-9,63,0
TN,2023,asian,hisp,f,5-9,63,0
TN,2023,asian,hisp,m,10-14,67,0
TN,2023,asian,hisp,f,10-14,67,0
TN,2023,asian,hisp,m,15-19,67,0
TN,2023,asian,hisp,f,15-19,67,0
TN,2023,asian,hisp,m,20-24,69,0
TN,2023,asian,hisp,f,20-24,69,0
TN,2023,asian,hisp,m,25-29,73,0
TN,2023,asian,hisp,f,25-29,73,0
TN,2023,asian,hisp,m,30-34,73,0
TN,2023,asian,hisp,f,30-34,73,0
TN,2023,asian,hisp,m,35-39,71,0
TN,2023,asian,hisp,f,35-39,71,0
TN,2023,asian,hisp,m,40-44,66,0
TN,2023,asian,hisp,f,40-44,66,0
TN,2023,asian,hisp,m,45-49,63,0
TN,2023,asian,hisp,f,45-49,63,0
TN,2023,asian,hisp,m,50-54,67,0
TN,2023,asian,hisp,f,50-54,67,0
TN,2023,asian,hisp,m,55-59,70,0
TN,2023,asian,hisp,f,55-59,70,0
TN,2023,asian,hisp,m,60-64,67,0
TN,2023,asian,hisp,f,60-64,67,0
TN,2023,asian,hisp,m,65-69,56,0
TN,2023,asian,hisp,f,65-69,56,0
TN,2023,asian,hisp,m,70-74,47,0
TN,2023,asian,hisp,f,70-74,47,0
TN,2023,asian,hisp,m,75-79,33,0
TN,2023,asian,hisp,f,75-79,33,0
TN,2023,asian,hisp,m,80-84,17,0
TN,2023,asian,hisp,f,80-84,25,0
TN,2023,asian,hisp,m,85+,18,0
TN,2023,asian,hisp,f,85+,26,0
TN,2023,other,hisp,m,0-4,12716,0
TN,2023,other,hisp,f,0-4,12716,0
TN,2023,other,hisp,m,5-9,13154,0
TN,2023,other,hisp,f,5-9,13154,0
TN,2023,other,hisp,m,10-14,14031,0
TN,2023,other,hisp,f,10-14,14031,0
TN,2023,other,hisp,m,15-19,14031,0
TN,2023,other,hisp,f,15-19,14031,0
TN,2023,other,hisp,m,20-24,14469,0
TN,2023,other,hisp,f,20-24,14469,0
TN,2023,other,hisp,m,25-29,15346,0
TN,2023,other,hisp,f,25-29,15346,0
TN,2023,other,hisp,m,30-34,15346,0
TN,2023,other,hisp,f,30-34,15346,0
TN,2023,other,hisp,m,35-39,14908,0
TN,2023,other,hisp,f,35-39,14908,0
TN,2023,other,hisp,m,40-44,13812,0
TN,2023,other,hisp,f,40-44,13812,0
TN,2023,other,hisp,m,45-49,13154,0
TN,2023,other,hisp,f,45-49,13154,0
TN,2023,other,hisp,m,50-54,14031,0
TN,2023,other,hisp,f,50-54,14031,0
TN,2023,other,hisp,m,55-59,14689,0
TN,2023,other,hisp,f,55-59,14689,0
TN,2023,other,hisp,m,60-64,14031,0
TN,2023,other,hisp,f,60-64,14031,0
TN,2023,other,hisp,m,65-69,11839,0
TN,2023,other,hisp,f,65-69,11839,0
TN,2023,other,hisp,m,70-74,9865,0
TN,2023,other,hisp,f,70-74,9865,0
TN,2023,other,hisp,m,75-79,7015,0
TN,2023,other,hisp,f,75-79,7015,0
TN,2023,other,hisp,m,80-84,3508,0
TN,2023,other,hisp,f,80-84,5262,0
TN,2023,other,hisp,m,85+,3683,0
TN,2023,other,hisp,f,85+,5525,0
TX,2023,white,non-hisp,m,0-4,342703,0
TX,2023,white,non-hisp,f,0-4,342703,0
TX,2023,white,non-hisp,m,5-9,354520,0
TX,2023,white,non-hisp,f,5-9,354520,0
TX,2023,white,non-hisp,m,10-14,378155,0
TX,2023,white,non-hisp,f,10-14,378155,0
TX,2023,white,non-hisp,m,15-19,378155,0
TX,2023,white,non-hisp,f,15-19,378155,0
TX,2023,white,non-hisp,m,20-24,389972,0
TX,2023,white,non-hisp,f,20-24,389972,0
TX,2023,white,non-hisp,m,25-29,413607,0
TX,2023,white,non-hisp,f,25-29,413607,0
TX,2023,white,non-hisp,m,30-34,413607,0
TX,2023,white,non-hisp,f,30-34,413607,0
TX,2023,white,non-hisp,m,35-39,401789,0
TX,2023,white,non-hisp,f,35-39,401789,0
TX,2023,white,non-hisp,m,40-44,372246,0
TX,2023,white,non-hisp,f,40-44,372246,0
TX,2023,white,non-hisp,m,45-49,354520,0
TX,2023,white,non-hisp,f,45-49,354520,0
TX,2023,white,non-hisp,m,50-54,378155,0
TX,2023,white,non-hisp,f,50-54,378155,0
TX,2023,white,non-hisp,m,55-59,395881,0
TX,2023,white,non-hisp,f,55-59,395881,0
TX,2023,white,non-hisp,m,60-64,378155,0
TX,2023,white,non-hisp,f,60-64,378155,0
TX,2023,white,non-hisp,m,65-69,319068,0
TX,2023,white,non-hisp,f,65-69,319068,0
TX,2023,white,non-hisp,m,70-74,265890,0
TX,2023,white,non-hisp,f,70-74,265890,0
TX,2023,white,non-hisp,m,75-79,189077,0
TX,2023,white,non-hisp,f,75-79,189077,0
TX,2023,white,non-hisp,m,80-84,94539,0
TX,2023,white,non-hisp,f,80-84,141808,0
TX,2023,white,non-hisp,m,85+,99266,0
TX,2023,white,non-hisp,f,85+,148898,0
TX,2023,black,non-hisp,m,0-4,106110,0
TX,2023,black,non-hisp,f,0-4,106110,0
TX,2023,black,non-hisp,m,5-9,109769,0
TX,2023,black,non-hisp,f,5-9,109769,0
TX,2023,black,non-hisp,m,10-14,117086,0
TX,2023,black,non-hisp,f,10-14,117086,0
TX,2023,black,non-hisp,m,15-19,117086,0
TX,2023,black,non-hisp,f,15-19,117086,0
TX,2023,black,non-hisp,m,20-24,120745,0
TX,2023,black,non-hisp,f,20-24,120745,0
TX,2023,black,non-hisp,m,25-29,128063,0
TX,2023,black,non-hisp,f,25-29,128063,0
TX,2023,black,non-hisp,m,30-34,128063,0
TX,2023,black,non-hisp,f,30-34,128063,0
TX,2023,black,non-hisp,m,35-39,124404,0
TX,2023,black,non-hisp,f,35-39,124404,0
