state_code,year,race,origin,sex,age_group,population,is_projection
CT,2018,other,hisp,f,20-24,7720,0
CT,2018,other,hisp,m,25-29,8187,0
CT,2018,other,hisp,f,25-29,8187,0
CT,2018,other,hisp,m,30-34,8187,0
CT,2018,other,hisp,f,30-34,8187,0
CT,2018,other,hisp,m,35-39,7953,0
CT,2018,other,hisp,f,35-39,7953,0
CT,2018,other,hisp,m,40-44,7369,0
CT,2018,other,hisp,f,40-44,7369,0
CT,2018,other,hisp,m,45-49,7018,0
CT,2018,other,hisp,f,45-49,7018,0
CT,2018,other,hisp,m,50-54,7486,0
CT,2018,other,hisp,f,50-54,7486,0
CT,2018,other,hisp,m,55-59,7837,0
CT,2018,other,hisp,f,55-59,7837,0
CT,2018,other,hisp,m,60-64,7486,0
CT,2018,other,hisp,f,60-64,7486,0
CT,2018,other,hisp,m,65-69,6316,0
CT,2018,other,hisp,f,65-69,6316,0
CT,2018,other,hisp,m,70-74,5263,0
CT,2018,other,hisp,f,70-74,5263,0
CT,2018,other,hisp,m,75-79,3743,0
CT,2018,other,hisp,f,75-79,3743,0
CT,2018,other,hisp,m,80-84,1871,0
CT,2018,other,hisp,f,80-84,2807,0
CT,2018,other,hisp,m,85+,1965,0
CT,2018,other,hisp,f,85+,2947,0
FL,2018,white,non-hisp,m,0-4,328984,0
FL,2018,white,non-hisp,f,0-4,328984,0
FL,2018,white,non-hisp,m,5-9,340328,0
FL,2018,white,non-hisp,f,5-9,340328,0
FL,2018,white,non-hisp,m,10-14,363016,0
FL,2018,white,non-hisp,f,10-14,363016,0
FL,2018,white,non-hisp,m,15-19,363016,0
FL,2018,white,non-hisp,f,15-19,363016,0
FL,2018,white,non-hisp,m,20-24,374361,0
FL,2018,white,non-hisp,f,20-24,374361,0
FL,2018,white,non-hisp,m,25-29,397049,0
FL,2018,white,non-hisp,f,25-29,397049,0
FL,2018,white,non-hisp,m,30-34,397049,0
FL,2018,white,non-hisp,f,30-34,397049,0
FL,2018,white,non-hisp,m,35-39,385705,0
FL,2018,white,non-hisp,f,35-39,385705,0
FL,2018,white,non-hisp,m,40-44,357344,0
FL,2018,white,non-hisp,f,40-44,357344,0
FL,2018,white,non-hisp,m,45-49,340328,0
FL,2018,white,non-hisp,f,45-49,340328,0
FL,2018,white,non-hisp,m,50-54,363016,0
FL,2018,white,non-hisp,f,50-54,363016,0
FL,2018,white,non-hisp,m,55-59,380033,0
FL,2018,white,non-hisp,f,55-59,380033,0
FL,2018,white,non-hisp,m,60-64,363016,0
FL,2018,white,non-hisp,f,60-64,363016,0
FL,2018,white,non-hisp,m,65-69,306295,0
FL,2018,white,non-hisp,f,65-69,306295,0
FL,2018,white,non-hisp,m,70-74,255246,0
FL,2018,white,non-hisp,f,70-74,255246,0
FL,2018,white,non-hisp,m,75-79,181508,0
FL,2018,white,non-hisp,f,75-79,181508,0
FL,2018,white,non-hisp,m,80-84,90754,0
FL,2018,white,non-hisp,f,80-84,136131,0
FL,2018,white,non-hisp,m,85+,95292,0
FL,2018,white,non-hisp,f,85+,142938,0
FL,2018,black,non-hisp,m,0-4,94324,0
FL,2018,black,non-hisp,f,0-4,94324,0
FL,2018,black,non-hisp,m,5-9,97577,0
FL,2018,black,non-hisp,f,5-9,97577,0
FL,2018,black,non-hisp,m,10-14,104082,0
FL,2018,black,non-hisp,f,10-14,104082,0
FL,2018,black,non-hisp,m,15-19,104082,0
FL,2018,black,non-hisp,f,15-19,104082,0
FL,2018,black,non-hisp,m,20-24,107334,0
FL,2018,black,non-hisp,f,20-24,107334,0
FL,2018,black,non-hisp,m,25-29,113840,0
FL,2018,black,non-hisp,f,25-29,113840,0
FL,2018,black,non-hisp,m,30-34,113840,0
FL,2018,black,non-hisp,f,30-34,113840,0
FL,2018,black,non-hisp,m,35-39,110587,0
FL,2018,black,non-hisp,f,35-39,110587,0
FL,2018,black,non-hisp,m,40-44,102456,0
FL,2018,black,non-hisp,f,40-44,102456,0
FL,2018,black,non-hisp,m,45-49,97577,0
FL,2018,black,non-hisp,f,45-49,97577,0
FL,2018,black,non-hisp,m,50-54,104082,0
FL,2018,black,non-hisp,f,50-54,104082,0
FL,2018,black,non-hisp,m,55-59,108961,0
FL,2018,black,non-hisp,f,55-59,108961,0
FL,2018,black,non-hisp,m,60-64,104082,0
FL,2018,black,non-hisp,f,60-64,104082,0
FL,2018,black,non-hisp,m,65-69,87819,0
FL,2018,black,non-hisp,f,65-69,87819,0
FL,2018,black,non-hisp,m,70-74,73183,0
FL,2018,black,non-hisp,f,70-74,73183,0
FL,2018,black,non-hisp,m,75-79,52041,0
FL,2018,black,non-hisp,f,75-79,52041,0
FL,2018,black,non-hisp,m,80-84,26020,0
FL,2018,black,non-hisp,f,80-84,39031,0
FL,2018,black,non-hisp,m,85+,27321,0
FL,2018,black,non-hisp,f,85+,40982,0
FL,2018,asian,non-hisp,m,0-4,16827,0
FL,2018,asian,non-hisp,f,0-4,16827,0
FL,2018,asian,non-hisp,m,5-9,17407,0
FL,2018,asian,non-hisp,f,5-9,17407,0
FL,2018,asian,non-hisp,m,10-14,18567,0
FL,2018,asian,non-hisp,f,10-14,18567,0
FL,2018,asian,non-hisp,m,15-19,18567,0
FL,2018,asian,non-hisp,f,15-19,18567,0
FL,2018,asian,non-hisp,m,20-24,19148,0
FL,2018,asian,non-hisp,f,20-24,19148,0
FL,2018,asian,non-hisp,m,25-29,20308,0
FL,2018,asian,non-hisp,f,25-29,20308,0
FL,2018,asian,non-hisp,m,30-34,20308,0
FL,2018,asian,non-hisp,f,30-34,20308,0
FL,2018,asian,non-hisp,m,35-39,19728,0
FL,2018,asian,non-hisp,f,35-39,19728,0
FL,2018,asian,non-hisp,m,40-44,18277,0
FL,2018,asian,non-hisp,f,40-44,18277,0
FL,2018,asian,non-hisp,m,45-49,17407,0
FL,2018,asian,non-hisp,f,45-49,17407,0
FL,2018,asian,non-hisp,m,50-54,18567,0
FL,2018,asian,non-hisp,f,50-54,18567,0
FL,2018,asian,non-hisp,m,55-59,19438,0
FL,2018,asian,non-hisp,f,55-59,19438,0
FL,2018,asian,non-hisp,m,60-64,18567,0
FL,2018,asian,non-hisp,f,60-64,18567,0
FL,2018,asian,non-hisp,m,65-69,15666,0
FL,2018,asian,non-hisp,f,65-69,15666,0
FL,2018,asian,non-hisp,m,70-74,13055,0
FL,2018,asian,non-hisp,f,70-74,13055,0
FL,2018,asian,non-hisp,m,75-79,9284,0
FL,2018,asian,non-hisp,f,75-79,9284,0
FL,2018,asian,non-hisp,m,80-84,4642,0
FL,2018,asian,non-hisp,f,80-84,6963,0
FL,2018,asian,non-hisp,m,85+,4874,0
FL,2018,asian,non-hisp,f,85+,7311,0
FL,2018,other,non-hisp,m,0-4,16235,0
FL,2018,other,non-hisp,f,0-4,16235,0
FL,2018,other,non-hisp,m,5-9,16795,0
FL,2018,other,non-hisp,f,5-9,16795,0
FL,2018,other,non-hisp,m,10-14,17914,0
FL,2018,other,non-hisp,f,10-14,17914,0
FL,2018,other,non-hisp,m,15-19,17914,0
FL,2018,other,non-hisp,f,15-19,17914,0
FL,2018,other,non-hisp,m,20-24,18474,0
FL,2018,other,non-hisp,f,20-24,18474,0
FL,2018,other,non-hisp,m,25-29,19594,0
FL,2018,other,non-hisp,f,25-29,19594,0
FL,2018,other,non-hisp,m,30-34,19594,0
FL,2018,other,non-hisp,f,30-34,19594,0
FL,2018,other,non-hisp,m,35-39,19034,0
FL,2018,other,non-hisp,f,35-39,19034,0
FL,2018,other,non-hisp,m,40-44,17634,0
FL,2018,other,non-hisp,f,40-44,17634,0
FL,2018,other,non-hisp,m,45-49,16795,0
FL,2018,other,non-hisp,f,45-49,16795,0
FL,2018,other,non-hisp,m,50-54,17914,0
FL,2018,other,non-hisp,f,50-54,17914,0
FL,2018,other,non-hisp,m,55-59,18754,0
FL,2018,other,non-hisp,f,55-59,18754,0
FL,2018,other,non-hisp,m,60-64,17914,0
FL,2018,other,non-hisp,f,60-64,17914,0
FL,2018,other,non-hisp,m,65-69,15115,0
FL,2018,other,non-hisp,f,65-69,15115,0
FL,2018,other,non-hisp,m,70-74,12596,0
FL,2018,other,non-hisp,f,70-74,12596,0
FL,2018,other,non-hisp,m,75-79,8957,0
FL,2018,other,non-hisp,f,75-79,8957,0
FL,2018,other,non-hisp,m,80-84,4479,0
FL,2018,other,non-hisp,f,80-84,6718,0
FL,2018,other,non-hisp,m,85+,4703,0
FL,2018,other,non-hisp,f,85+,7054,0
FL,2018,white,hisp,m,0-4,132104,0
FL,2018,white,hisp,f,0-4,132104,0
FL,2018,white,hisp,m,5-9,136659,0
FL,2018,white,hisp,f,5-9,136659,0
FL,2018,white,hisp,m,10-14,145770,0
FL,2018,white,hisp,f,10-14,145770,0
FL,2018,white,hisp,m,15-19,145770,0
FL,2018,white,hisp,f,15-19,145770,0
FL,2018,white,hisp,m,20-24,150325,0
FL,2018,white,hisp,f,20-24,150325,0
FL,2018,white,hisp,m,25-29,159436,0
FL,2018,white,hisp,f,25-29,159436,0
FL,2018,white,hisp,m,30-34,159436,0
FL,2018,white,hisp,f,30-34,159436,0
FL,2018,white,hisp,m,35-39,154881,0
FL,2018,white,hisp,f,35-39,154881,0
FL,2018,white,hisp,m,40-44,143492,0
FL,2018,white,hisp,f,40-44,143492,0
FL,2018,white,hisp,m,45-49,136659,0
FL,2018,white,hisp,f,45-49,136659,0
FL,2018,white,hisp,m,50-54,145770,0
FL,2018,white,hisp,f,50-54,145770,0
FL,2018,white,hisp,m,55-59,152603,0
FL,2018,white,hisp,f,55-59,152603,0
FL,2018,white,hisp,m,60-64,145770,0
FL,2018,white,hisp,f,60-64,145770,0
FL,2018,white,hisp,m,65-69,122993,0
FL,2018,white,hisp,f,65-69,122993,0
FL,2018,white,hisp,m,70-74,102495,0
FL,2018,white,hisp,f,70-74,102495,0
FL,2018,white,hisp,m,75-79,72885,0
FL,2018,white,hisp,f,75-79,72885,0
FL,2018,white,hisp,m,80-84,36443,0
FL,2018,white,hisp,f,80-84,54664,0
FL,2018,white,hisp,m,85+,38265,0
FL,2018,white,hisp,f,85+,57397,0
FL,2018,black,hisp,m,0-4,4587,0
FL,2018,black,hisp,f,0-4,4587,0
FL,2018,black,hisp,m,5-9,4745,0
FL,2018,black,hisp,f,5-9,4745,0
FL,2018,black,hisp,m,10-14,5062,0
FL,2018,black,hisp,f,10-14,5062,0
FL,2018,black,hisp,m,15-19,5062,0
FL,2018,black,hisp,f,15-19,5062,0
FL,2018,black,hisp,m,20-24,5220,0
FL,2018,black,hisp,f,20-24,5220,0
FL,2018,black,hisp,m,25-29,5536,0
FL,2018,black,hisp,f,25-29,5536,0
FL,2018,black,hisp,m,30-34,5536,0
FL,2018,black,hisp,f,30-34,5536,0
FL,2018,black,hisp,m,35-39,5378,0
FL,2018,black,hisp,f,35-39,5378,0
FL,2018,black,hisp,m,40-44,4983,0
FL,2018,black,hisp,f,40-44,4983,0
FL,2018,black,hisp,m,45-49,4745,0
FL,2018,black,hisp,f,45-49,4745,0
FL,2018,black,hisp,m,50-54,5062,0
FL,2018,black,hisp,f,50-54,5062,0
FL,2018,black,hisp,m,55-59,5299,0
FL,2018,black,hisp,f,55-59,5299,0
FL,2018,black,hisp,m,60-64,5062,0
FL,2018,black,hisp,f,60-64,5062,0
FL,2018,black,hisp,m,65-69,4271,0
FL,2018,black,hisp,f,65-69,4271,0
FL,2018,black,hisp,m,70-74,3559,0
FL,2018,black,hisp,f,70-74,3559,0
FL,2018,black,hisp,m,75-79,2531,0
FL,2018,black,hisp,f,75-79,2531,0
FL,2018,black,hisp,m,80-84,1265,0
FL,2018,black,hisp,f,80-84,1898,0
FL,2018,black,hisp,m,85+,1329,0
FL,2018,black,hisp,f,85+,1993,0
FL,2018,asian,hisp,m,0-4,389,0
FL,2018,asian,hisp,f,0-4,389,0
FL,2018,asian,hisp,m,5-9,402,0
FL,2018,asian,hisp,f,5-9,402,0
FL,2018,asian,hisp,m,10-14,429,0
FL,2018,asian,hisp,f,10-14,429,0
FL,2018,asian,hisp,m,15-19,429,0
FL,2018,asian,hisp,f,15-19,429,0
FL,2018,asian,hisp,m,20-24,442,0
FL,2018,asian,hisp,f,20-24,442,0
FL,2018,asian,hisp,m,25-29,469,0
FL,2018,asian,hisp,f,25-29,469,0
FL,2018,asian,hisp,m,30-34,469,0
FL,2018,asian,hisp,f,30-34,469,0
FL,2018,asian,hisp,m,35-39,456,0
FL,2018,asian,hisp,f,35-39,456,0
FL,2018,asian,hisp,m,40-44,422,0
FL,2018,asian,hisp,f,40-44,422,0
FL,2018,asian,hisp,m,45-49,402,0
FL,2018,asian,hisp,f,45-49,402,0
FL,2018,asian,hisp,m,50-54,429,0
FL,2018,asian,hisp,f,50-54,429,0
FL,2018,asian,hisp,m,55-59,449,0
FL,2018,asian,hisp,f,55-59,449,0
FL,2018,asian,hisp,m,60-64,429,0
FL,2018,asian,hisp,f,60-64,429,0
FL,2018,asian,hisp,m,65-69,362,0
FL,2018,asian,hisp,f,65-69,362,0
FL,2018,asian,hisp,m,70-74,302,0
FL,2018,asian,hisp,f,70-74,302,0
FL,2018,asian,hisp,m,75-79,214,0
FL,2018,asian,hisp,f,75-79,214,0
FL,2018,asian,hisp,m,80-84,107,0
FL,2018,asian,hisp,f,80-84,161,0
FL,2018,asian,hisp,m,85+,113,0
FL,2018,asian,hisp,f,85+,169,0
FL,2018,other,hisp,m,0-4,24231,0
FL,2018,other,hisp,f,0-4,24231,0
FL,2018,other,hisp,m,5-9,25067,0
FL,2018,other,hisp,f,5-9,25067,0
FL,2018,other,hisp,m,10-14,26738,0
FL,2018,other,hisp,f,10-14,26738,0
FL,2018,other,hisp,m,15-19,26738,0
FL,2018,other,hisp,f,15-19,26738,0
FL,2018,other,hisp,m,20-24,27573,0
FL,2018,other,hisp,f,20-24,27573,0
FL,2018,other,hisp,m,25-29,29244,0
FL,2018,other,hisp,f,25-29,29244,0
FL,2018,other,hisp,m,30-34,29244,0
FL,2018,other,hisp,f,30-34,29244,0
FL,2018,other,hisp,m,35-39,28409,0
FL,2018,other,hisp,f,35-39,28409,0
FL,2018,other,hisp,m,40-44,26320,0
FL,2018,other,hisp,f,40-44,26320,0
FL,2018,other,hisp,m,45-49,25067,0
FL,2018,other,hisp,f,45-49,25067,0
FL,2018,other,hisp,m,50-54,26738,0
FL,2018,other,hisp,f,50-54,26738,0
FL,2018,other,hisp,m,55-59,27991,0
FL,2018,other,hisp,f,55-59,27991,0
FL,2018,other,hisp,m,60-64,26738,0
FL,2018,other,hisp,f,60-64,26738,0
FL,2018,other,hisp,m,65-69,22560,0
FL,2018,other,hisp,f,65-69,22560,0
FL,2018,other,hisp,m,70-74,18800,0
FL,2018,other,hisp,f,70-74,18800,0
FL,2018,other,hisp,m,75-79,13369,0
FL,2018,other,hisp,f,75-79,13369,0
FL,2018,other,hisp,m,80-84,6684,0
FL,2018,other,hisp,f,80-84,10027,0
FL,2018,other,hisp,m,85+,7019,0
FL,2018,other,hisp,f,85+,10528,0
GA,2018,white,non-hisp,m,0-4,159320,0
GA,2018,white,non-hisp,f,0-4,159320,0
GA,2018,white,non-hisp,m,5-9,164814,0
GA,2018,white,non-hisp,f,5-9,164814,0
GA,2018,white,non-hisp,m,10-14,175802,0
GA,2018,white,non-hisp,f,10-14,175802,0
GA,2018,white,non-hisp,m,15-19,175802,0
GA,2018,white,non-hisp,f,15-19,175802,0
GA,2018,white,non-hisp,m,20-24,181296,0
GA,2018,white,non-hisp,f,20-24,181296,0
GA,2018,white,non-hisp,m,25-29,192283,0
GA,2018,white,non-hisp,f,25-29,192283,0
GA,2018,white,non-hisp,m,30-34,192283,0
GA,2018,white,non-hisp,f,30-34,192283,0
GA,2018,white,non-hisp,m,35-39,186789,0
GA,2018,white,non-hisp,f,35-39,186789,0
GA,2018,white,non-hisp,m,40-44,173055,0
GA,2018,white,non-hisp,f,40-44,173055,0
GA,2018,white,non-hisp,m,45-49,164814,0
GA,2018,white,non-hisp,f,45-49,164814,0
GA,2018,white,non-hisp,m,50-54,175802,0
GA,2018,white,non-hisp,f,50-54,175802,0
GA,2018,white,non-hisp,m,55-59,184042,0
GA,2018,white,non-hisp,f,55-59,184042,0
GA,2018,white,non-hisp,m,60-64,175802,0
GA,2018,white,non-hisp,f,60-64,175802,0
GA,2018,white,non-hisp,m,65-69,148333,0
GA,2018,white,non-hisp,f,65-69,148333,0
GA,2018,white,non-hisp,m,70-74,123611,0
GA,2018,white,non-hisp,f,70-74,123611,0
GA,2018,white,non-hisp,m,75-79,87901,0
GA,2018,white,non-hisp,f,75-79,87901,0
GA,2018,white,non-hisp,m,80-84,43950,0
GA,2018,white,non-hisp,f,80-84,65926,0
GA,2018,white,non-hisp,m,85+,46148,0
GA,2018,white,non-hisp,f,85+,69222,0
GA,2018,black,non-hisp,m,0-4,95153,0
GA,2018,black,non-hisp,f,0-4,95153,0
GA,2018,black,non-hisp,m,5-9,98434,0
GA,2018,black,non-hisp,f,5-9,98434,0
GA,2018,black,non-hisp,m,10-14,104996,0
GA,2018,black,non-hisp,f,10-14,104996,0
GA,2018,black,non-hisp,m,15-19,104996,0
GA,2018,black,non-hisp,f,15-19,104996,0
GA,2018,black,non-hisp,m,20-24,108278,0
GA,2018,black,non-hisp,f,20-24,108278,0
GA,2018,black,non-hisp,m,25-29,114840,0
GA,2018,black,non-hisp,f,25-29,114840,0
GA,2018,black,non-hisp,m,30-34,114840,0
GA,2018,black,non-hisp,f,30-34,114840,0
GA,2018,black,non-hisp,m,35-39,111559,0
GA,2018,black,non-hisp,f,35-39,111559,0
GA,2018,black,non-hisp,m,40-44,103356,0
GA,2018,black,non-hisp,f,40-44,103356,0
GA,2018,black,non-hisp,m,45-49,98434,0
GA,2018,black,non-hisp,f,45-49,98434,0
GA,2018,black,non-hisp,m,50-54,104996,0
GA,2018,black,non-hisp,f,50-54,104996,0
GA,2018,black,non-hisp,m,55-59,109918,0
GA,2018,black,non-hisp,f,55-59,109918,0
GA,2018,black,non-hisp,m,60-64,104996,0
GA,2018,black,non-hisp,f,60-64,104996,0
GA,2018,black,non-hisp,m,65-69,88591,0
GA,2018,black,non-hisp,f,65-69,88591,0
GA,2018,black,non-hisp,m,70-74,73826,0
GA,2018,black,non-hisp,f,70-74,73826,0
GA,2018,black,non-hisp,m,75-79,52498,0
GA,2018,black,non-hisp,f,75-79,52498,0
GA,2018,black,non-hisp,m,80-84,26249,0
GA,2018,black,non-hisp,f,80-84,39374,0
GA,2018,black,non-hisp,m,85+,27562,0
GA,2018,black,non-hisp,f,85+,41342,0
GA,2018,asian,non-hisp,m,0-4,12515,0
GA,2018,asian,non-hisp,f,0-4,12515,0
GA,2018,asian,non-hisp,m,5-9,12947,0
GA,2018,asian,non-hisp,f,5-9,12947,0
GA,2018,asian,non-hisp,m,10-14,13810,0
GA,2018,asian,non-hisp,f,10-14,13810,0
GA,2018,asian,non-hisp,m,15-19,13810,0
GA,2018,asian,non-hisp,f,15-19,13810,0
GA,2018,asian,non-hisp,m,20-24,14241,0
GA,2018,asian,non-hisp,f,20-24,14241,0
GA,2018,asian,non-hisp,m,25-29,15104,0
GA,2018,asian,non-hisp,f,25-29,15104,0
GA,2018,asian,non-hisp,m,30-34,15104,0
GA,2018,asian,non-hisp,f,30-34,15104,0
GA,2018,asian,non-hisp,m,35-39,14673,0
GA,2018,asian,non-hisp,f,35-39,14673,0
GA,2018,asian,non-hisp,m,40-44,13594,0
GA,2018,asian,non-hisp,f,40-44,13594,0
GA,2018,asian,non-hisp,m,45-49,12947,0
GA,2018,asian,non-hisp,f,45-49,12947,0
GA,2018,asian,non-hisp,m,50-54,13810,0
GA,2018,asian,non-hisp,f,50-54,13810,0
GA,2018,asian,non-hisp,m,55-59,14457,0
GA,2018,asian,non-hisp,f,55-59,14457,0
GA,2018,asian,non-hisp,m,60-64,13810,0
GA,2018,asian,non-hisp,f,60-64,13810,0
GA,2018,asian,non-hisp,m,65-69,11652,0
GA,2018,asian,non-hisp,f,65-69,11652,0
GA,2018,asian,non-hisp,m,70-74,9710,0
GA,2018,asian,non-hisp,f,70-74,9710,0
GA,2018,asian,non-hisp,m,75-79,6905,0
GA,2018,asian,non-hisp,f,75-79,6905,0
GA,2018,asian,non-hisp,m,80-84,3452,0
GA,2018,asian,non-hisp,f,80-84,5179,0
GA,2018,asian,non-hisp,m,85+,3625,0
GA,2018,asian,non-hisp,f,85+,5438,0
GA,2018,other,non-hisp,m,0-4,8446,0
GA,2018,other,non-hisp,f,0-4,8446,0
GA,2018,other,non-hisp,m,5-9,8737,0
GA,2018,other,non-hisp,f,5-9,8737,0
GA,2018,other,non-hisp,m,10-14,9319,0
GA,2018,other,non-hisp,f,10-14,9319,0
GA,2018,other,non-hisp,m,15-19,9319,0
GA,2018,other,non-hisp,f,15-19,9319,0
GA,2018,other,non-hisp,m,20-24,9611,0
GA,2018,other,non-hisp,f,20-24,9611,0
GA,2018,other,non-hisp,m,25-29,10193,0
GA,2018,other,non-hisp,f,25-29,10193,0
GA,2018,other,non-hisp,m,30-34,10193,0
GA,2018,other,non-hisp,f,30-34,10193,0
GA,2018,other,non-hisp,m,35-39,9902,0
GA,2018,other,non-hisp,f,35-39,9902,0
GA,2018,other,non-hisp,m,40-44,9174,0
GA,2018,other,non-hisp,f,40-44,9174,0
GA,2018,other,non-hisp,m,45-49,8737,0
GA,2018,other,non-hisp,f,45-49,8737,0
GA,2018,other,non-hisp,m,50-54,9319,0
GA,2018,other,non-hisp,f,50-54,9319,0
GA,2018,other,non-hisp,m,55-59,9756,0
GA,2018,other,non-hisp,f,55-59,9756,0
GA,2018,other,non-hisp,m,60-64,9319,0
GA,2018,other,non-hisp,f,60-64,9319,0
GA,2018,other,non-hisp,m,65-69,7863,0
GA,2018,other,non-hisp,f,65-69,7863,0
GA,2018,other,non-hisp,m,70-74,6553,0
GA,2018,other,non-hisp,f,70-74,6553,0
GA,2018,other,non-hisp,m,75-79,4660,0
GA,2018,other,non-hisp,f,75-79,4660,0
GA,2018,other,non-hisp,m,80-84,2330,0
GA,2018,other,non-hisp,f,80-84,3495,0
GA,2018,other,non-hisp,m,85+,2446,0
GA,2018,other,non-hisp,f,85+,3669,0
GA,2018,white,hisp,m,0-4,18381,0
GA,2018,white,hisp,f,0-4,18381,0
GA,2018,white,hisp,m,5-9,19015,0
GA,2018,white,hisp,f,5-9,19015,0
GA,2018,white,hisp,m,10-14,20283,0
GA,2018,white,hisp,f,10-14,20283,0
GA,2018,white,hisp,m,15-19,20283,0
GA,2018,white,hisp,f,15-19,20283,0
GA,2018,white,hisp,m,20-24,20917,0
GA,2018,white,hisp,f,20-24,20917,0
GA,2018,white,hisp,m,25-29,22184,0
GA,2018,white,hisp,f,25-29,22184,0
GA,2018,white,hisp,m,30-34,22184,0
GA,2018,white,hisp,f,30-34,22184,0
GA,2018,white,hisp,m,35-39,21551,0
GA,2018,white,hisp,f,35-39,21551,0
GA,2018,white,hisp,m,40-44,19966,0
GA,2018,white,hisp,f,40-44,19966,0
GA,2018,white,hisp,m,45-49,19015,0
GA,2018,white,hisp,f,45-49,19015,0
GA,2018,white,hisp,m,50-54,20283,0
GA,2018,white,hisp,f,50-54,20283,0
GA,2018,white,hisp,m,55-59,21234,0
GA,2018,white,hisp,f,55-59,21234,0
GA,2018,white,hisp,m,60-64,20283,0
GA,2018,white,hisp,f,60-64,20283,0
GA,2018,white,hisp,m,65-69,17114,0
GA,2018,white,hisp,f,65-69,17114,0
GA,2018,white,hisp,m,70-74,14261,0
GA,2018,white,hisp,f,70-74,14261,0
GA,2018,white,hisp,m,75-79,10141,0
GA,2018,white,hisp,f,75-79,10141,0
GA,2018,white,hisp,m,80-84,5071,0
GA,2018,white,hisp,f,80-84,7606,0
GA,2018,white,hisp,m,85+,5324,0
GA,2018,white,hisp,f,85+,7986,0
GA,2018,black,hisp,m,0-4,1118,0
GA,2018,black,hisp,f,0-4,1118,0
GA,2018,black,hisp,m,5-9,1157,0
GA,2018,black,hisp,f,5-9,1157,0
GA,2018,black,hisp,m,10-14,1234,0
GA,2018,black,hisp,f,10-14,1234,0
GA,2018,black,hisp,m,15-19,1234,0
GA,2018,black,hisp,f,15-19,1234,0
GA,2018,black,hisp,m,20-24,1272,0
GA,2018,black,hisp,f,20-24,1272,0
GA,2018,black,hisp,m,25-29,1349,0
GA,2018,black,hisp,f,25-29,1349,0
GA,2018,black,hisp,m,30-34,1349,0
GA,2018,black,hisp,f,30-34,1349,0
GA,2018,black,hisp,m,35-39,1311,0
GA,2018,black,hisp,f,35-39,1311,0
GA,2018,black,hisp,m,40-44,1214,0
GA,2018,black,hisp,f,40-44,1214,0
GA,2018,black,hisp,m,45-49,1157,0
GA,2018,black,hisp,f,45-49,1157,0
GA,2018,black,hisp,m,50-54,1234,0
GA,2018,black,hisp,f,50-54,1234,0
GA,2018,black,hisp,m,55-59,1292,0
GA,2018,black,hisp,f,55-59,1292,0
GA,2018,black,hisp,m,60-64,1234,0
GA,2018,black,hisp,f,60-64,1234,0
GA,2018,black,hisp,m,65-69,1041,0
GA,2018,black,hisp,f,65-69,1041,0
GA,2018,black,hisp,m,70-74,867,0
GA,2018,black,hisp,f,70-74,867,0
GA,2018,black,hisp,m,75-79,617,0
GA,2018,black,hisp,f,75-79,617,0
GA,2018,black,hisp,m,80-84,308,0
GA,2018,black,hisp,f,80-84,463,0
GA,2018,black,hisp,m,85+,324,0
GA,2018,black,hisp,f,85+,486,0
GA,2018,asian,hisp,m,0-4,130,0
GA,2018,asian,hisp,f,0-4,130,0
GA,2018,asian,hisp,m,5-9,135,0
GA,2018,asian,hisp,f,5-9,135,0
GA,2018,asian,hisp,m,10-14,144,0
GA,2018,asian,hisp,f,10-14,144,0
GA,2018,asian,hisp,m,15-19,144,0
GA,2018,asian,hisp,f,15-19,144,0
GA,2018,asian,hisp,m,20-24,148,0
GA,2018,asian,hisp,f,20-24,148,0
GA,2018,asian,hisp,m,25-29,158,0
GA,2018,asian,hisp,f,25-29,158,0
GA,2018,asian,hisp,m,30-34,158,0
GA,2018,asian,hisp,f,30-34,158,0
GA,2018,asian,hisp,m,35-39,153,0
GA,2018,asian,hisp,f,35-39,153,0
GA,2018,asian,hisp,m,40-44,142,0
GA,2018,asian,hisp,f,40-44,142,0
GA,2018,asian,hisp,m,45-49,135,0
GA,2018,asian,hisp,f,45-49,135,0
GA,2018,asian,hisp,m,50-54,144,0
GA,2018,asian,hisp,f,50-54,144,0
GA,2018,asian,hisp,m,55-59,151,0
GA,2018,asian,hisp,f,55-59,151,0
GA,2018,asian,hisp,m,60-64,144,0
GA,2018,asian,hisp,f,60-64,144,0
GA,2018,asian,hisp,m,65-69,122,0
GA,2018,asian,hisp,f,65-69,122,0
GA,2018,asian,hisp,m,70-74,101,0
GA,2018,asian,hisp,f,70-74,101,0
GA,2018,asian,hisp,m,75-79,72,0
GA,2018,asian,hisp,f,75-79,72,0
GA,2018,asian,hisp,m,80-84,36,0
GA,2018,asian,hisp,f,80-84,54,0
GA,2018,asian,hisp,m,85+,38,0
GA,2018,asian,hisp,f,85+,57,0
GA,2018,other,hisp,m,0-4,10001,0
GA,2018,other,hisp,f,0-4,10001,0
GA,2018,other,hisp,m,5-9,10346,0
GA,2018,other,hisp,f,5-9,10346,0
GA,2018,other,hisp,m,10-14,11035,0
GA,2018,other,hisp,f,10-14,11035,0
GA,2018,other,hisp,m,15-19,11035,0
GA,2018,other,hisp,f,15-19,11035,0
GA,2018,other,hisp,m,20-24,11380,0
GA,2018,other,hisp,f,20-24,11380,0
GA,2018,other,hisp,m,25-29,12070,0
GA,2018,other,hisp,f,25-29,12070,0
GA,2018,other,hisp,m,30-34,12070,0
GA,2018,other,hisp,f,30-34,12070,0
